Time,v_vehicle,n_engine
2310.7 sec,81.5297625924698,1039.02411618781
2310.9 sec,81.5352003878828,1039.0933525534
2311 sec,81.5393889287401,1039.14668297444
2311.5 sec,81.5472782990492,1039.24713080943
2311.6 sec,81.5457712720612,1039.22795059263
2311.8 sec,81.5433047470937,1039.19654523465
2312 sec,81.537823072046,1039.12674932889
2312 sec,81.5369618864005,1039.1157843727
2312.1 sec,81.5320934854419,1039.05379798067
2312.5 sec,81.5169384611896,1038.86082661573
2312.8 sec,81.4957351033408,1038.59085318146
2313 sec,81.4776485820909,1038.36056879781
2314 sec,81.3573939625036,1036.82935485903
2314.1 sec,81.352589117956,1036.76817205444
2314.1 sec,81.3541193035854,1036.78765004934
2314.1 sec,81.3555303373586,1036.80561323916
2314.2 sec,81.356977221016,1036.82403444948
2314.2 sec,81.3585711697409,1036.84433087201
2314.3 sec,81.3603337339445,1036.86677203353
2314.3 sec,81.3622959817802,1036.89175624892
2314.4 sec,81.3644759639334,1036.91951259267
2314.5 sec,81.3667833264258,1036.94889074689
2314.8 sec,81.368349610336,1036.96883379139
2315 sec,81.3666403541525,1036.94706432337
2315.4 sec,81.3550245735027,1036.79912770703
2315.6 sec,81.3473576080257,1036.7014972725
2315.7 sec,81.3386131278005,1036.59015899688
2316 sec,81.3190358900317,1036.34088807784
2316.6 sec,81.2610949110129,1035.60306967002
2316.7 sec,81.2578711993933,1035.56203429414
2316.8 sec,81.2544487563793,1035.51845450904
2316.8 sec,81.2502386074251,1035.46485147093
2316.9 sec,81.2441454820408,1035.38727193015
2317 sec,81.2385647926264,1035.3162160804
2317.2 sec,81.2212948294718,1035.09633388267
2317.3 sec,81.2217386152532,1035.10197557721
2317.3 sec,81.2220641883353,1035.10611727396
2317.4 sec,81.2223325844357,1035.10953505743
2317.4 sec,81.222503201068,1035.11170799131
2317.5 sec,81.2224517084039,1035.11105333724
2317.6 sec,81.2218032185738,1035.10279357608
2317.8 sec,81.2189197723485,1035.06608745675
2318 sec,81.2151717734841,1035.01836534686
2318.5 sec,81.193700783537,1034.74501401987
2318.6 sec,81.1910489372551,1034.71122899042
2318.7 sec,81.1879772079138,1034.67211888066
2318.8 sec,81.1833404680818,1034.61308194923
2319 sec,81.1748690448283,1034.50521530887
2319.6 sec,81.1372632947069,1034.02639614386
2319.7 sec,81.1352128215934,1034.00028839716
2319.7 sec,81.1329715767401,1033.97175078143
2319.8 sec,81.1300776254382,1033.93490524095
2319.9 sec,81.1254985560979,1033.87660265434
2320 sec,81.1219477793102,1033.83139342877
2320.4 sec,81.1020075392141,1033.57750598659
2320.5 sec,81.102342194537,1033.58176673774
2320.5 sec,81.1025932068339,1033.58496127189
2320.6 sec,81.1028307103799,1033.58798489379
2320.7 sec,81.1030446322702,1033.59070694471
2320.8 sec,81.1031625042757,1033.59220969362
2321 sec,81.1028480096848,1033.58822904532
2321.3 sec,81.1012274198896,1033.56751939032
2321.3 sec,81.1012274198894,1033.56751939032
2321.3 sec,81.1012274198899,1033.56751939033
2321.4 sec,81.1024029339486,1033.58248393385
2321.5 sec,81.1033745360013,1033.59485293251
2321.6 sec,81.1047552839261,1033.61243311147
2321.7 sec,81.1056932895833,1033.6243647134
2321.7 sec,81.1056932895836,1033.62436471341
2321.9 sec,81.1073179070466,1033.64505651349
2322 sec,81.1078837908195,1033.65226165058
2322.3 sec,81.1085502097032,1033.66074909291
2322.5 sec,81.106775002175,1033.63812125384
2322.7 sec,81.1040810044705,1033.60381958853
2323 sec,81.0993953885421,1033.54415839852
2323.9 sec,81.0746987167026,1033.22985043607
2324 sec,81.0711423755772,1033.18454713671
2324.1 sec,81.0679620665336,1033.14405496641
2324.2 sec,81.068351620819,1033.14901054292
2324.3 sec,81.068698520436,1033.15342353146
2324.4 sec,81.0691555956031,1033.15924400199
2324.5 sec,81.0699307581316,1033.1691107737
2324.9 sec,81.0720274496986,1033.19578197809
2325 sec,81.0727603257217,1033.20511351479
2325.5 sec,81.0763308804408,1033.25060181882
2326 sec,81.0754675460724,1033.23960243514
2326.4 sec,81.0695010990866,1033.1636495139
2326.7 sec,81.0592472916351,1033.03310164015
2327 sec,81.0439959915034,1032.83891976617
2327.5 sec,81.0100482407999,1032.40668327438
2327.5 sec,81.0066838577387,1032.36384210314
2327.6 sec,81.0030480353545,1032.31754849371
2327.7 sec,80.9976975224345,1032.24942395057
2327.8 sec,80.9887635012343,1032.13567163675
2328 sec,80.9751492442946,1031.96233020574
2328.9 sec,80.8807587956311,1030.76009115126
2329 sec,80.8772692348344,1030.71566958307
2329 sec,80.8741908655744,1030.67648155296
2329.1 sec,80.8697899310732,1030.62044875548
2329.1 sec,80.8694733480258,1030.61640364492
2329.1 sec,80.8694733480239,1030.61640364489
2329.2 sec,80.8637498148085,1030.54353130425
2329.2 sec,80.8628469291179,1030.53201363018
2329.2 sec,80.8628469291159,1030.53201363015
2329.3 sec,80.8566728118921,1030.45340251064
2329.3 sec,80.8501109385033,1030.36985514978
2329.5 sec,80.8358033245448,1030.18769240519
2329.9 sec,80.8022698727632,1029.76077956463
2330 sec,80.7856032123664,1029.5485713791
2330.7 sec,80.6821110946618,1028.23084449822
2331 sec,80.6386277298609,1027.67719702264
2332 sec,80.4392369096549,1025.13845279218
2333 sec,80.2102192018518,1022.22251155441
2334 sec,79.9639081760049,1019.08636023159
2335 sec,79.7085214462013,1015.83467610328
2336 sec,79.4508076470939,1012.55335261728
2337 sec,79.1947282429271,1009.29284677065
2338 sec,78.9447575475416,1006.11012311073
2339 sec,78.6981536963583,1002.9702665227
2340 sec,78.4509846201518,999.823210452719
2341 sec,78.2059021632468,996.702841531986
2342 sec,77.965408741293,993.640814949534
2343 sec,77.7306203639296,990.651396252814
2344 sec,77.5076680454122,987.812705015987
2345 sec,77.3016422853945,985.189553968559
2346 sec,77.1131980320994,982.790182169723
2347 sec,76.9404438067762,980.590605445516
2348 sec,76.7836844099614,978.594695205314
2349 sec,76.6370829330173,976.728115270186
2350 sec,76.4839680151847,974.77859250072
2351 sec,76.3138244166531,972.612245628253
2352 sec,76.1212637148762,970.16048243894
2353 sec,75.8974848803044,967.3112927404
2354 sec,75.637599851329,964.002334144603
2355 sec,75.3516477709501,960.361514957473
2356 sec,75.0525219790271,956.552902668693
2357 sec,74.7509080864788,952.712642272102
2358 sec,74.4639490283648,949.058987461333
2359 sec,74.2017010195781,945.719861141512
2360 sec,73.9586955663851,942.625813553166
2361 sec,73.7239248379245,939.636599579225
2362 sec,73.495326912649,936.726001645737
2363 sec,73.2698583880905,933.855246438523
2364 sec,73.0373691448795,930.895103045289
2365 sec,72.7887382953772,927.729444090052
2366 sec,72.522428336552,924.338672787298
2367 sec,72.2424936606769,920.774425022859
2368 sec,71.9467800672445,917.009310785285
2369 sec,71.6315932184771,912.996266263582
2370 sec,71.2985583277934,908.755910671065
2371 sec,70.9552505951351,904.384786289916
2372 sec,70.605703978743,899.93421637246
2373 sec,70.2511610511753,895.420044911479
2374 sec,69.8984161234089,890.928758460466
2374 sec,69.8908534219797,889.87798392514
2374 sec,69.8908534219495,889.877983921044
2374 sec,69.8827863495179,888.82034110968
2374 sec,69.8827863494878,888.820341105815
2374 sec,69.8747204462006,887.814330899901
2374 sec,69.8666557063197,886.859348610972
2374 sec,69.8505297252676,885.072889312564
2374.1 sec,69.818291819468,881.829752254159
2374.1 sec,69.7884326324073,879.024625343555
2374.1 sec,69.7884326323773,879.024625340758
2374.2 sec,69.7415567325354,874.68156065432
2374.2 sec,69.6947215787532,870.20207254404
2374.3 sec,69.6250913251554,863.126734344572
2374.3 sec,69.5466386528361,854.583525128748
2374.4 sec,69.4547490424101,843.9546786243
2374.5 sec,69.3444752152338,830.547738212489
2374.7 sec,69.2164811153267,814.381200511895
2374.8 sec,69.068420246478,795.18560590808
2375 sec,68.8956607752896,772.451412002058
2375 sec,68.8737105222689,769.549870476114
2375 sec,68.8581852618886,822.933815132373
2375 sec,68.858185261812,822.933815400222
2375 sec,68.8367748010472,893.801799207851
2375 sec,68.8153662602516,964.470911969709
2375 sec,68.7760630781795,1093.6501105213
2375 sec,68.776063078073,1093.65011087044
2375.1 sec,68.7689480942113,1093.53686856426
2375.1 sec,68.7617911440457,1093.42295948447
2375.1 sec,68.7512004830198,1093.25439876626
2375.1 sec,68.7392242163255,1093.06379122914
2375.1 sec,68.7359377126177,1093.01148193632
2375.1 sec,68.7359377126048,1093.01148193611
2375.2 sec,68.7222329078459,1092.7933639401
2375.2 sec,68.7085402302304,1092.57543921675
2375.2 sec,68.7021323655416,1092.47344983976
2375.2 sec,68.7021323655287,1092.47344983955
2375.2 sec,68.6832202508539,1092.17245394358
2375.3 sec,68.6643472323957,1091.8720804562
2375.4 sec,68.6345481101991,1091.39781274728
2375.4 sec,68.5948816974902,1090.76650355693
2375.6 sec,68.5354878795,1089.82122292228
2375.8 sec,68.4263142320748,1088.08364329368
2376 sec,68.3575360443423,1086.98900375194
2376.4 sec,68.1959211453877,1084.41681038915
2376.5 sec,68.1584265581076,1083.82008968501
2376.6 sec,68.1210617368937,1083.22540971847
2376.7 sec,68.066937963194,1082.36400561141
2377 sec,67.9672013493004,1080.776653297
2377 sec,67.9540922993402,1080.56801630759
2377.2 sec,67.8887685321385,1079.52835730789
2377.2 sec,67.8745688533534,1079.30234366293
2377.3 sec,67.860345569941,1079.0759719399
2377.3 sec,67.8441358149631,1078.81798547104
2377.4 sec,67.823001199359,1078.48161638584
2377.5 sec,67.7934984249887,1078.01206543516
2377.7 sec,67.7458607622875,1077.25388979083
2378 sec,67.6575963008251,1075.84910479135
2378 sec,67.6449745776095,1075.64822383284
2378 sec,67.6215151715131,1070.20432247611
2378 sec,67.6215151714846,1070.20432246986
2378 sec,67.6032385945031,1066.389662553
2378 sec,67.6032385944746,1066.38966254725
2378.1 sec,67.5849656131296,1062.84119004818
2378.1 sec,67.5666962533001,1059.47951586399
2378.1 sec,67.5301685547797,1053.08403253531
2378.2 sec,67.4764690447673,1044.00425744401
2378.2 sec,67.415864951403,1033.77661740088
2378.3 sec,67.3484310462219,1022.21970789368
2378.4 sec,67.2699742067194,1008.53627247873
2378.5 sec,67.1759196074242,991.901373257512
2378.6 sec,67.0596702794763,971.17538109543
2378.7 sec,66.9169821026805,945.732311177777
2378.9 sec,66.7483084515216,915.928109896811
2379 sec,66.6789161783432,903.799796887632
2379 sec,66.6789161783152,903.799796882743
2379 sec,66.6727933860607,902.734080218906
2379 sec,66.6543362662301,963.417527022122
2379 sec,66.619823928129,1066.06263872167
2379 sec,66.5720101719525,1207.39337919381
2379 sec,66.5506840122733,1270.06950929868
2379 sec,66.5506840121887,1270.06950954691
2379.1 sec,66.5471779278425,1270.00255678302
2379.1 sec,66.54717792783,1270.00255678278
2379.1 sec,66.5436339227748,1269.93487176823
2379.1 sec,66.5400633339381,1269.8666770686
2379.1 sec,66.5328720963915,1269.72933163548
2379.1 sec,66.5243704285824,1269.56696399885
2379.2 sec,66.514525054679,1269.37892838125
2379.2 sec,66.5030266770435,1269.15932524862
2379.2 sec,66.4893722897507,1268.89854518468
2379.3 sec,66.472721679042,1268.58054183502
2379.4 sec,66.4515299005511,1268.17580777402
2379.5 sec,66.4223647868773,1267.61879779629
2379.5 sec,66.4064798918745,1267.31545770118
2379.5 sec,66.4064798918656,1267.31545770101
2379.7 sec,66.3587758755136,1266.40438234984
2379.8 sec,66.311532756804,1265.5021098032
2380 sec,66.25691885841,1264.45907837211
2380.3 sec,66.1680548054852,1262.76185404509
2380.4 sec,66.1536904439361,1262.48751033439
2380.4 sec,66.1393410319301,1262.21345539172
2380.5 sec,66.1214175998974,1261.87114241227
2380.6 sec,66.0948953643599,1261.36459960023
2380.8 sec,66.0457080931345,1260.42519443545
2381 sec,66.0030652049411,1259.61077465243
2381.3 sec,65.9429437931924,1258.46253815444
2381.3 sec,65.9415008550377,1258.4349803341
2381.3 sec,65.9399709588511,1258.40576064021
2381.4 sec,65.9382395967916,1258.37269335356
2381.4 sec,65.9360452120286,1258.33078451243
2381.5 sec,65.9331960532295,1258.27637041466
2381.6 sec,65.9292371018242,1258.2007601427
2381.7 sec,65.9226990754519,1258.07589362568
2382 sec,65.9122649900728,1257.87659965885
2382 sec,65.9111078643814,1257.8545002705
2382 sec,65.8833072324691,1248.72918500929
2382 sec,65.8833072324416,1248.72918500093
2382 sec,65.8742931958498,1246.07864253288
2382 sec,65.8742931958223,1246.07864252495
2382 sec,65.8652790216887,1243.53592723039
2382.1 sec,65.8562647122542,1241.09349091319
2382.1 sec,65.8382356808643,1236.45434248023
2382.1 sec,65.8021759244165,1227.8617214178
2382.2 sec,65.7530874075256,1216.94642297596
2382.2 sec,65.6995194507192,1205.37132449504
2382.3 sec,65.6398716525347,1192.47197190841
2382.4 sec,65.5703322861256,1177.25458867312
2382.4 sec,65.4862229965028,1158.60386919115
2382.6 sec,65.3893153923851,1136.92059693767
2382.7 sec,65.2814713261566,1112.74861733661
2382.8 sec,65.1593118146801,1085.54628898194
2382.9 sec,65.0190575221532,1054.78586073933
2383 sec,64.9657819678658,1043.26923334424
2383 sec,64.9660608660744,1042.01808457573
2383 sec,64.9660608660941,1042.01808448768
2383 sec,64.9670664846123,1034.93790671692
2383 sec,64.967066484632,1034.93790657875
2383 sec,64.9662734952461,1034.92528575981
2383 sec,64.9654799679192,1034.91265637537
2383 sec,64.9638914040588,1034.88737358879
2383 sec,64.9607088680145,1034.83672189429
2383 sec,64.9543262367405,1034.73513971531
2383 sec,64.9415133606855,1034.53121813524
2383.1 sec,64.9262951497796,1034.28901332996
2383.1 sec,64.9087697669503,1034.01008860135
2383.1 sec,64.8886233946331,1033.68944891268
2383.2 sec,64.8652806985732,1033.31793833546
2383.2 sec,64.837764555377,1032.88000504113
2383.3 sec,64.8044461318493,1032.34972575005
2383.4 sec,64.7624998299363,1031.68212956713
2383.5 sec,64.7065561203333,1030.79175761669
2383.6 sec,64.6247513274879,1029.4897940834
2383.9 sec,64.4833687911496,1027.23961877902
2384 sec,64.4307445055606,1026.40207742797
2384.5 sec,64.1696056435747,1022.24594120541
2384.6 sec,64.1143426099932,1021.36640010798
2384.7 sec,64.0592806136967,1020.49006129648
2384.9 sec,63.9856916800684,1019.31885641862
2385 sec,63.9174155046469,1018.23220712156
2385.5 sec,63.6511416822492,1013.99432820455
2385.6 sec,63.6427838343783,1013.861294966
2385.6 sec,63.6343754047554,1013.72747301151
2385.7 sec,63.6256990375409,1013.58938521821
2385.7 sec,63.6153600169603,1013.42483260124
2385.7 sec,63.6028569233573,1013.22583860678
2385.8 sec,63.5871742553933,1012.97624119558
2385.9 sec,63.5663324163037,1012.64453309456
2386 sec,63.5407610158925,1012.23755142125
2386.2 sec,63.4899267383473,1011.42849705892
2386.3 sec,63.4768789041856,1011.2208554638
2386.4 sec,63.46389161524,1011.01415977979
2386.4 sec,63.4480763865445,1010.76245248886
2386.6 sec,63.4249055067767,1010.39367658083
2386.8 sec,63.3836754264147,1009.73746563231
2387 sec,63.3466123837334,1009.1475878273
2387.5 sec,63.2575643949418,1007.73033553236
2387.6 sec,63.2526612799086,1007.65229593983
2387.6 sec,63.2477625008133,1007.57432872366
2387.7 sec,63.2423459291578,1007.4881227777
2387.8 sec,63.2350950708867,1007.37272290934
2387.9 sec,63.2244980373591,1007.20406690102
2388 sec,63.2178667186511,1007.09852579656
2388.4 sec,63.1869067336893,1006.60587670233
2388.5 sec,63.1865810032292,1006.60068646255
2388.5 sec,63.186283491443,1006.59595315429
2388.6 sec,63.1859910601119,1006.59130015922
2388.7 sec,63.1857734545829,1006.58783756998
2388.8 sec,63.185885272211,1006.58961914397
2389 sec,63.1867007474283,1006.60259488069
2389.4 sec,63.1913723090307,1006.6760244319
2389.4 sec,63.1913723090312,1006.67602443191
2389.4 sec,63.1913723090335,1006.67602443195
2389.4 sec,63.1956581203848,1006.74422687319
2389.5 sec,63.1997230793892,1006.80892324842
2389.6 sec,63.2053218962998,1006.89803366652
2389.7 sec,63.2133371604103,1007.02560123112
2389.8 sec,63.226678444814,1007.23793698559
2390 sec,63.2419526323864,1007.48099899992
2390 sec,63.2419526323892,1007.48099899996
2390 sec,63.2440665832649,1007.51464357054
2390 sec,63.2461949093103,1007.54851693936
2390 sec,63.2468117354779,1007.55833050469
2390 sec,63.2468117354822,1007.55833050475
2390.1 sec,63.253459425136,1007.66413307703
2390.1 sec,63.2601381413896,1007.77042771624
2390.2 sec,63.2704311285435,1007.93424359345
2390.3 sec,63.2848577364912,1008.16384860133
2390.4 sec,63.308290709002,1008.53680024293
2390.5 sec,63.3198423801141,1008.72054237336
2390.5 sec,63.3198423801187,1008.72054237343
2390.8 sec,63.3748446876262,1009.59592987736
2391 sec,63.400920515937,1010.01093964301
2391.5 sec,63.4872607981023,1011.38514219504
2391.6 sec,63.50085473783,1011.60147201669
2391.6 sec,63.5144691090129,1011.81815193219
2391.7 sec,63.5326093357352,1012.10686233862
2391.8 sec,63.5591664174453,1012.5295323376
2392 sec,63.6066355733142,1013.28502582978
2392.7 sec,63.7692865156047,1015.87364654682
2392.7 sec,63.7917298547266,1016.23083910417
2392.8 sec,63.8141995806943,1016.58845577153
2392.9 sec,63.8449696452864,1017.07817605223
2393 sec,63.8648475657767,1017.39454317201
2393.3 sec,63.9573891943315,1018.86735500203
2393.4 sec,63.9816170939248,1019.25294955581
2393.5 sec,64.0058484407696,1019.63860553349
2393.6 sec,64.0403986284462,1020.18849247309
2393.8 sec,64.0979047724514,1021.10372756924
2394 sec,64.1793173944754,1022.39946267143
2394.7 sec,64.3999903557152,1025.91147801914
2394.8 sec,64.4334914115315,1026.44463734905
2394.9 sec,64.4669662056694,1026.97740102768
2395 sec,64.5165409557114,1027.76640760751
2395.3 sec,64.6179815065845,1029.38087596841
2396 sec,64.8711169957448,1033.4096467712
2397 sec,65.2277504761649,1039.08540789352
2398 sec,65.5921830423247,1044.88553944214
2399 sec,65.9674976620043,1050.85888326859
2400 sec,66.3569218476395,1057.05679385528
2401 sec,66.7693974332325,1063.62157205305
2402 sec,67.2137426299457,1070.69363252264
2403 sec,67.6958363025565,1078.36633639323
2404 sec,68.220380655623,1086.71465355658
2405 sec,68.7843722381518,1095.69077843377
2406 sec,69.3821349923281,1105.20436417154
2406.2 sec,69.4977556590732,1107.04461524585
2406.2 sec,69.4977556590913,1107.04461524614
2407 sec,70.0115654711099,1115.22218182465
2407.8 sec,70.5383173283948,1123.60567690351
2408 sec,70.6601901760375,1125.54534289495
2408.9 sec,71.2419022153253,1134.80356768993
2409 sec,71.3126118035561,1135.92894573602
2409.5 sec,71.6657259425412,1141.54892634905
2410 sec,71.9629017131903,1146.27862731328
2411 sec,72.6104835492997,1156.58518745518
2412 sec,73.2497674881381,1166.75973154106
2413 sec,73.878136444254,1176.76052663323
2414 sec,74.5047753788004,1186.73382194653
2415 sec,75.1351669143979,1196.76680522767
2416 sec,75.7697334665925,1206.86629648337
2417 sec,76.4040325796725,1216.96147276757
2418 sec,77.0319808149927,1226.95557624697
2419 sec,77.6493940020676,1236.78200802026
2420 sec,78.2441430373035,1246.24773847099
2421 sec,78.807543258882,1255.21449819064
2422 sec,79.3381272223871,1263.65900768385
2423 sec,79.8414266971034,1271.66923592969
2423 sec,79.8393398118243,1270.68255843289
2423 sec,79.8393398118058,1270.68255842424
2423 sec,79.8371812770114,1269.69327461747
2423 sec,79.8371812769929,1269.69327460908
2423 sec,79.8350226870888,1268.72179235163
2423 sec,79.8347482929859,1268.60049619442
2423 sec,79.8347482929673,1268.60049618625
2423 sec,79.8325896212869,1267.66273654538
2423 sec,79.8304308777466,1266.75346861843
2423 sec,79.826113177529,1265.01494717393
2423 sec,79.8174769420802,1261.82324033294
2423 sec,79.8142884922549,1260.73455771089
2423 sec,79.8142884922364,1260.73455770466
2423.1 sec,79.7970120614132,1255.43736499002
2423.1 sec,79.7797317096816,1250.92002239222
2423.1 sec,79.7499612105969,1244.07461891721
2423.2 sec,79.7153384889707,1236.61581106626
2423.3 sec,79.6774872319642,1228.29513621508
2423.3 sec,79.6340850353719,1218.14658190149
2423.4 sec,79.5822321805284,1205.08203867677
2423.5 sec,79.5301305893626,1191.02218681865
2423.6 sec,79.4775221841474,1176.03376841711
2423.7 sec,79.4231430448724,1159.87836925568
2423.7 sec,79.3658471152304,1142.31789074148
2423.8 sec,79.3041766426752,1123.00726510285
2423.9 sec,79.2365171933628,1101.55978873828
2424 sec,79.2042972665384,1091.30739805814
2424 sec,79.2080875319869,1075.78007523561
2424 sec,79.2080875320061,1075.78007515679
2424 sec,79.2162773292391,1019.00916359228
2424 sec,79.217638512835,1009.5852297405
2424 sec,79.2176385128542,1009.58522960762
2424 sec,79.2142926359544,1009.54262836399
2424 sec,79.2109400312898,1009.4999415238
2424.1 sec,79.2042216582959,1009.41440127097
2424.1 sec,79.1953019771626,1009.30083166408
2424.1 sec,79.1850539780009,1009.17034938384
2424.2 sec,79.1731070909924,1009.01823706611
2424.2 sec,79.1589108035844,1008.83748440736
2424.3 sec,79.1415294837184,1008.61617846945
2424.4 sec,79.1192891786019,1008.33300605388
2424.5 sec,79.0888611122668,1007.94558363795
2424.7 sec,79.0423366019289,1007.3532167015
2425 sec,78.9529172427653,1006.21469917648
2426 sec,78.6859120648111,1002.81503295732
2426.1 sec,78.6496708876148,1002.35361210908
2426.2 sec,78.6476884719574,1002.3283658507
2426.2 sec,78.6456676589887,1002.30263284189
2426.2 sec,78.6433642232135,1002.27330289667
2426.3 sec,78.6406353747338,1002.23855935648
2426.3 sec,78.6373598338708,1002.19685324286
2426.4 sec,78.6333064366953,1002.14524410063
2426.5 sec,78.6280298538887,1002.07806096998
2426.6 sec,78.6205631833458,1001.98299203831
2426.8 sec,78.6081892230057,1001.8254383018
2427 sec,78.5957146167429,1001.66660102104
2427.5 sec,78.5709584557106,1001.35143658304
2427.5 sec,78.5710347483979,1001.3524132681
2427.6 sec,78.5711006939701,1001.35325385062
2427.6 sec,78.5711987510602,1001.35450073579
2427.7 sec,78.5713695288217,1001.35667652182
2427.8 sec,78.5716994890399,1001.36087634896
2428 sec,78.5721923520125,1001.36714940908
2428.5 sec,78.5740999990773,1001.39136633274
2428.6 sec,78.5776455656764,1001.43651488315
2428.7 sec,78.5811484506575,1001.48111118555
2428.7 sec,78.5851737997802,1001.53236367562
2428.8 sec,78.5908655264404,1001.60483291138
2429 sec,78.6001486868081,1001.72302751595
2429.4 sec,78.6225102059528,1002.00776636622
2429.5 sec,78.6281853697637,1002.08002561244
2429.5 sec,78.6338294480462,1002.1518885759
2429.6 sec,78.6410883627214,1002.24431206213
2429.7 sec,78.6513225401151,1002.37461588808
2429.9 sec,78.6679885686606,1002.58681248012
2430 sec,78.6820668106628,1002.76606216313
2430.1 sec,78.6903855899229,1002.87217860205
2430.1 sec,78.6903855899257,1002.87217860209
2430.1 sec,78.6903855899299,1002.87217860214
2430.1 sec,78.6985149249307,1002.97567194387
2430.2 sec,78.7061367526704,1003.07271594751
2430.3 sec,78.7165531869808,1003.20534173424
2430.4 sec,78.7312927856148,1003.39301397109
2430.6 sec,78.7557472737105,1003.70438032453
2430.6 sec,78.7625489807948,1003.79096609635
2430.6 sec,78.7625489807988,1003.7909660964
2431 sec,78.8171287704857,1004.48596201378
2431.4 sec,78.8705483502994,1005.16610761594
2431.5 sec,78.8808590128747,1005.29739730505
2431.5 sec,78.8911187315877,1005.42803366432
2431.6 sec,78.9045733482981,1005.59933974175
2431.7 sec,78.9240979656364,1005.84793396387
2431.9 sec,78.9578025794182,1006.27706764
2432 sec,78.9738840857554,1006.48182275972
2432.5 sec,79.0539913442632,1007.50178796344
2432.5 sec,79.0676059962608,1007.67513236463
2432.6 sec,79.0811844943058,1007.84801888751
2432.7 sec,79.0999906540158,1008.08746593019
2432.8 sec,79.1293063486862,1008.4607281523
2433 sec,79.1601435672439,1008.8533611284
2433.7 sec,79.2976187601174,1010.6036537059
2433.8 sec,79.3154172875456,1010.83026634319
2433.9 sec,79.3331587651573,1011.05616108847
2434 sec,79.3577035593092,1011.36867487656
2434 sec,79.3666570107117,1011.48267375928
2434.2 sec,79.4113108351661,1012.05123039865
2434.3 sec,79.4319489590323,1012.31401268419
2434.4 sec,79.4525231941749,1012.57597215102
2434.5 sec,79.4829505378123,1012.96338521164
2434.7 sec,79.5377241218856,1013.66080035476
2435 sec,79.6054149721246,1014.52268355744
2435.8 sec,79.7860003239449,1016.82205566361
2435.9 sec,79.8096044983757,1017.1225712703
2436 sec,79.8330802428926,1017.42147462546
2436 sec,79.8436238866654,1017.55572054383
2436.2 sec,79.8960456210514,1018.22317433497
2436.7 sec,80.0151318999964,1019.7394246701
2437 sec,80.0845886150427,1020.62377436126
2438 sec,80.3250814965907,1023.68574796148
2439 sec,80.5750694187212,1026.86867840342
2440 sec,80.8389386052446,1030.22836606225
2441 sec,81.125596474802,1033.87819894555
2442 sec,81.4385348930989,1037.86262908993
2442 sec,81.4446395963421,1037.94035317848
2442.1 sec,81.4370311062898,1037.84346770941
2442.1 sec,81.4302967126298,1037.75771945411
2442.2 sec,81.4231034317992,1037.66613446155
2442.2 sec,81.4151993177635,1037.56549353459
2442.2 sec,81.4062290578462,1037.45128081769
2442.3 sec,81.3957056566801,1037.31729789202
2442.4 sec,81.3828930719364,1037.15416292799
2442.5 sec,81.366572490447,1036.94636919343
2442.6 sec,81.3445731794357,1036.66626412316
2442.7 sec,81.3134483145337,1036.26999678139
2442.9 sec,81.2768220136641,1035.80364922348
2443 sec,81.2666690838077,1035.67437791961
2443.3 sec,81.2162755451513,1035.03277507478
2443.3 sec,81.2167146300664,1035.03839803106
2443.3 sec,81.2167146300668,1035.03839803107
2443.3 sec,81.217205526727,1035.0446523668
2443.4 sec,81.2176711761958,1035.0505838868
2443.4 sec,81.2182456422181,1035.05790129569
2443.5 sec,81.2189570990085,1035.06696163949
2443.5 sec,81.2198910083838,1035.07885272057
2443.6 sec,81.2212112689225,1035.09566223283
2443.7 sec,81.2233068515458,1035.12234367214
2443.9 sec,81.2274533819376,1035.17513731592
2444 sec,81.2289261792847,1035.1938894944
2444.3 sec,81.2374077290165,1035.30189819293
2444.4 sec,81.2416553406975,1035.35596839187
2444.5 sec,81.2459434607039,1035.41056729444
2444.5 sec,81.251539446548,1035.48181955531
2444.6 sec,81.2596470822231,1035.58505084631
2444.8 sec,81.2734499558378,1035.76079224662
2445 sec,81.2896684564108,1035.96728302219
2445.6 sec,81.3499342113666,1036.73459816842
2445.6 sec,81.3503377048643,1036.73968907835
2445.6 sec,81.3503377048653,1036.73968907836
2445.7 sec,81.3525153336297,1036.76741374364
2445.8 sec,81.3546522480016,1036.79462111368
2445.8 sec,81.3575234438072,1036.83117791988
2445.9 sec,81.3615498616753,1036.88244373984
2446 sec,81.3655530416009,1036.93341407817
2446.2 sec,81.3762755694761,1037.06993502411
2446.3 sec,81.374400479386,1037.04605571087
2446.3 sec,81.3726732894225,1037.02406427702
2446.4 sec,81.3708922347838,1037.00138937678
2446.5 sec,81.3687510552499,1036.97412672269
2446.6 sec,81.3660648188023,1036.93992628613
2446.8 sec,81.3625110053887,1036.89466784314
2447 sec,81.3593304978708,1036.85417465628
2447.5 sec,81.3592181564526,1036.85263377544
2447.6 sec,81.3596989093543,1036.85873877418
2447.6 sec,81.3596989093549,1036.85873877419
2447.7 sec,81.3637651189517,1036.91049541724
2447.9 sec,81.368996031882,1036.9770955943
2448 sec,81.3732972094091,1037.03185997745
2448.4 sec,81.3979641038949,1037.34591533197
2448.6 sec,81.4049525697549,1037.43488544061
2448.7 sec,81.4128827875135,1037.53585547401
2448.9 sec,81.4263569665472,1037.70741464218
2449 sec,81.4364845713937,1037.83636344763
2449.6 sec,81.5001164885239,1038.64656426778
2449.6 sec,81.5016202996764,1038.66570078836
